last_ground_truth_date,state_name,target_date,Death_mean_weighted,Death_p2_5,Death_p97_5
2021-01-02,Arkansas,2021-01-13,41.179140840767204,27.432987078359343,49.801252279387064
2021-01-02,Arkansas,2021-01-14,42.551718917436034,27.457650513521294,50.298963621214355
2021-01-02,Arkansas,2021-01-15,41.620144004612705,27.286152456377319,50.154821892828295
2021-01-02,Arkansas,2021-01-16,41.550780085371521,27.07854367029875,50.416394800415361
2021-01-02,California,2021-01-10,368.24459765713732,277.46740233372617,445.27522635655413
2021-01-02,California,2021-01-11,367.78819714551179,277.94876762621169,447.13985349162635
2021-01-02,California,2021-01-12,371.88938875479414,278.08917895464924,456.29864627076785
2021-01-02,California,2021-01-13,377.51741145106337,279.8255093226303,457.16647076668494
2021-01-02,California,2021-01-14,378.49568373211935,278.96740390323254,460.70485220025881
2021-01-02,California,2021-01-15,384.43507665003517,278.21545289878145,465.95748061802215
2021-01-02,California,2021-01-16,383.99234830339242,278.98870064251508,470.56876760918112
2021-01-02,Colorado,2021-01-10,50.9582268169808,25.12104852966252,80.606768578979683
2021-01-02,Colorado,2021-01-11,50.742050525153225,24.753486831921872,81.598060796934078
2021-01-02,Colorado,2021-01-12,50.415701758619356,24.463481562033511,82.27286195417399
2021-01-02,Colorado,2021-01-13,49.902052342674892,24.188205492299279,82.953619735073346
2021-01-02,Colorado,2021-01-14,49.4457790788667,23.988823572016788,83.473461668290383
2021-01-02,Colorado,2021-01-15,49.310950529275921,23.777018679285749,84.529012082115145
2021-01-02,Colorado,2021-01-16,48.874269365225096,23.114872124033145,84.882851854866018
2021-01-02,Connecticut,2021-01-10,41.362792885038182,29.414346403700591,74.843214245359448
2021-01-02,Connecticut,2021-01-11,40.738606177952583,29.44420722159915,76.411678930958843
2021-01-02,Connecticut,2021-01-12,40.270712283993007,29.724364014742051,76.999926690520809
2021-01-02,Connecticut,2021-01-13,40.988303663452847,29.021150781295148,78.93175887407736
2021-01-02,Connecticut,2021-01-14,41.651248630839035,28.366020390088181,80.2535279155663
2021-01-02,Connecticut,2021-01-15,41.378003352354042,28.822110217552549,84.0982943046653
2021-01-02,Connecticut,2021-01-16,42.511647312891881,29.44016542929112,87.832754477238822
2021-01-02,Delaware,2021-01-10,5.1917298483306036,3.5314393340144723,7.2639087927836385
2021-01-02,Delaware,2021-01-11,5.2189493372731839,3.535050469198163,7.3450224653565055
2021-01-02,Delaware,2021-01-12,5.2522092082184315,3.5490191181322097,7.3904828647621335
2021-01-02,Delaware,2021-01-13,5.269385562512201,3.5077322244985623,7.4765007758087547
2021-01-02,Delaware,2021-01-14,5.3195958483837,3.5533052614865537,7.5688706287399672
2021-01-02,Delaware,2021-01-15,5.2670292760265305,3.5406563726597877,7.5989686711056219
2021-01-02,Delaware,2021-01-16,5.32383192561113,3.521314677235706,7.7354708383223878
2021-01-02,Florida,2021-01-10,113.81671770646814,72.820285342005192,161.14886277455128
2021-01-02,Florida,2021-01-11,114.1214873724424,72.120575041207729,163.45913081520888
2021-01-02,Florida,2021-01-12,115.24158970163521,70.907290572676189,165.67531975659503
2021-01-02,Florida,2021-01-13,115.24429877413269,70.699683529839348,168.56448100879214
2021-01-02,Florida,2021-01-14,116.391741870352,69.747670493593844,170.47520057951402
2021-01-02,Florida,2021-01-15,116.81970351968918,69.107758910748743,172.89370675797352
2021-01-02,Florida,2021-01-16,116.8475439129802,68.738976389848787,175.91968529518212
2021-01-02,Georgia,2021-01-10,55.767285976102542,33.939767204077462,62.8778598669323
2021-01-02,Georgia,2021-01-11,56.712406514751692,34.4299910398788,63.985538344256057
2021-01-02,Georgia,2021-01-12,57.6214570775881,34.919739787617537,65.115452285025867
2021-01-02,Georgia,2021-01-13,58.732828385906785,35.488652562169321,66.391716771660924
2021-01-02,Georgia,2021-01-14,59.695541748780748,35.981899944237405,67.562407188461677
2021-01-02,Georgia,2021-01-15,60.627854861123041,36.4514617269368,68.915728882784421
2021-01-02,Georgia,2021-01-16,61.574697024285832,36.998077190061352,70.1075949402581
2021-01-02,Hawaii,2021-01-10,1.8172297008154965,0.5657948811069673,3.4519489855826078
2021-01-02,Hawaii,2021-01-11,1.8161430545788224,0.56822635070838712,3.5024084730180061
2021-01-02,Hawaii,2021-01-12,1.8095419612672687,0.55183346486321017,3.5488815434465195
2021-01-02,Hawaii,2021-01-13,1.8410792263215321,0.55367348788073256,3.5789396540152421
2021-01-02,Hawaii,2021-01-14,1.8461224250694768,0.55528277289689465,3.6355208985262881
2021-01-02,Hawaii,2021-01-15,1.8643992284837096,0.54585343890281057,3.6698246278348257
2021-01-02,Hawaii,2021-01-16,1.8711813817579548,0.55314639526216458,3.7128355611952881
2021-01-02,Idaho,2021-01-10,14.361815187304929,10.539934057632506,18.592462765805106
2021-01-02,Idaho,2021-01-11,14.253315424531,10.521761704289194,18.688659744296306
2021-01-02,Idaho,2021-01-12,14.083334879898144,10.356225362095266,18.687042774719941
2021-01-02,Idaho,2021-01-13,14.00010907378562,10.213367260888909,18.81951867188307
2021-01-02,Idaho,2021-01-14,13.881253161105326,10.156917231175818,18.845497305481747
2021-01-02,Idaho,2021-01-15,13.740627447544879,9.9954618057307663,18.88109653159928
2021-01-02,Idaho,2021-01-16,13.665428414818454,9.9847959697867577,18.982758452374533
2021-01-02,Illinois,2021-01-10,134.37847857405433,105.90623668210621,169.64593159154492
2021-01-02,Illinois,2021-01-11,133.87531116433016,104.64313560820227,169.81218580965549
2021-01-02,Illinois,2021-01-12,132.20783764793404,104.10375886765465,168.59908978535876
2021-01-02,Illinois,2021-01-13,132.54024081221482,102.38082334767471,168.71776125013253
2021-01-02,Illinois,2021-01-14,130.38545612893486,100.27695733804796,167.51655390032374
2021-01-02,Illinois,2021-01-15,130.65823469224074,100.31128863655552,167.66071671399666
2021-01-02,Illinois,2021-01-16,128.15006169524736,97.626574170378817,165.65674543585956
2021-01-02,Indiana,2021-01-10,81.402827445387729,64.747862506150227,100.38583077245129
2021-01-02,Indiana,2021-01-11,80.842503694815292,65.822425025594526,99.816744519342009
2021-01-02,Indiana,2021-01-12,79.290206657204948,64.96174634053223,99.54341819099001
2021-01-02,Indiana,2021-01-13,79.158235091315873,63.402003132344561,99.489621553556844
2021-01-02,Indiana,2021-01-14,79.131068540560207,63.373523076821137,99.262239173292116
2021-01-02,Indiana,2021-01-15,78.375321448619175,62.181633492282039,99.500870785766352
2021-01-02,Indiana,2021-01-16,78.700898754339363,62.939681306054247,100.34915617666269
2021-01-02,Iowa,2021-01-10,31.546349977415414,23.738706942315268,38.52578017344981
2021-01-02,Iowa,2021-01-11,31.57826340132851,23.378615934052014,38.545186497844092
2021-01-02,Iowa,2021-01-12,30.879295127506289,22.892627691379989,38.416083973895432
2021-01-02,Iowa,2021-01-13,30.597046726590708,22.623963896494132,38.621277332201011
2021-01-02,Iowa,2021-01-14,29.510375811796969,21.88430872308659,38.589221132811431
2021-01-02,Iowa,2021-01-15,29.09276580846015,21.640057781227984,38.414542810344962
2021-01-02,Iowa,2021-01-16,29.156189905514264,21.279050218246297,38.287676884742119
2021-01-02,Kansas,2021-01-10,47.466030339534505,38.347393938839843,62.913240782830755
2021-01-02,Kansas,2021-01-11,47.783806108950742,38.368453976839795,63.78527036719
2021-01-02,Kansas,2021-01-12,48.154959316031068,38.357657658906312,64.595302691238146
2021-01-02,Kansas,2021-01-13,48.529143662812956,38.326323920061242,65.4379584443589
2021-01-02,Kansas,2021-01-14,48.836071223901683,38.261739137902296,66.289867995918542
2021-01-02,Kansas,2021-01-15,49.16256504319108,38.179775256745174,67.15229683361207
2021-01-02,Kansas,2021-01-16,49.45460733175593,38.0623550788324,67.94726186954027
2021-01-02,Kentucky,2021-01-10,23.754812461238853,17.283254967159255,30.227079205945
2021-01-02,Kentucky,2021-01-11,23.425757482904515,17.215708558479673,29.987413345744731
2021-01-02,Kentucky,2021-01-12,23.403333998433727,16.935475599563368,29.941272821690632
2021-01-02,Kentucky,2021-01-13,23.390245063771239,16.782423859232352,29.843097650450211
2021-01-02,Kentucky,2021-01-14,23.158199380360703,17.136832220383919,29.854594762610343
2021-01-02,Kentucky,2021-01-15,23.148945271962141,17.016271110394882,29.543364712362013
2021-01-02,Kentucky,2021-01-16,23.217092622054835,17.074469717693677,30.020878067799536
2021-01-02,Louisiana,2021-01-10,35.545593006591737,16.77918559718454,53.042942620993273
2021-01-02,Louisiana,2021-01-11,35.583124950084205,16.583553652427629,53.719402604775574
2021-01-02,Louisiana,2021-01-12,35.120149884153392,16.237796745852034,53.63450447276081
2021-01-02,Louisiana,2021-01-13,35.381391646977633,16.104190191926421,54.619280710240815
2021-01-02,Louisiana,2021-01-14,35.658343988902416,15.676314898479896,53.889225730040323
2021-01-02,Louisiana,2021-01-15,35.250121519708493,15.611359792100256,54.115242067198594
2021-01-02,Louisiana,2021-01-16,35.107515386018093,15.109416319517546,53.843041476387462
2021-01-02,Maine,2021-01-10,7.4090818109140733,4.8750752687801615,10.243932321647046
2021-01-02,Maine,2021-01-11,7.5887100087997137,4.88262476861108,10.573103637039431
2021-01-02,Maine,2021-01-12,7.7105947604172007,4.9163079123237488,10.868326741383116
2021-01-02,Maine,2021-01-13,7.8906350903619185,4.9831066526240191,11.14993809906769
2021-01-02,Maine,2021-01-14,8.1299500291839166,5.043708656733652,11.47757781474775
2021-01-02,Maine,2021-01-15,8.2442132498463963,5.1180964292929865,11.759321069474675
2021-01-02,Maine,2021-01-16,8.3646124822610624,5.0716393791212653,12.006584913673386
2021-01-02,Maryland,2021-01-10,39.432543732200642,29.329666658135729,53.856539760102933
2021-01-02,Maryland,2021-01-11,40.088525071046568,29.27957025261961,53.8918182565714
2021-01-02,Maryland,2021-01-12,41.430973239307143,29.291582097734924,53.223773594425104
2021-01-02,Maryland,2021-01-13,40.19553710015159,29.028833864156013,53.487560061550582
2021-01-02,Maryland,2021-01-14,40.55599945358486,29.049086116019158,54.061748682818575
2021-01-02,Maryland,2021-01-15,41.744455816911362,29.076138333385181,53.560356940470065
2021-01-02,Maryland,2021-01-16,40.2811104022196,28.351325124072623,52.854960563797491
2021-01-02,Massachusetts,2021-01-10,76.781339396804611,53.842781949679,100.61393463990863
2021-01-02,Massachusetts,2021-01-11,77.1528119670659,54.493597601260042,102.34679689336949
2021-01-02,Massachusetts,2021-01-12,78.0390931389895,55.228487611655439,102.8652535059953
2021-01-02,Massachusetts,2021-01-13,79.0745533066395,55.382807453423354,104.37058924945283
2021-01-02,Massachusetts,2021-01-14,79.501533781316809,55.496149443426539,105.00852963053819
2021-01-02,Massachusetts,2021-01-15,79.407738019490253,55.994821757304543,106.96209953757574
2021-01-02,Massachusetts,2021-01-16,81.082139697577631,56.827654307186243,108.56083152691026
2021-01-02,Michigan,2021-01-10,92.1323970378977,47.102388908045434,136.60351298527044
2021-01-02,Michigan,2021-01-11,88.338743600833183,44.927614428962393,137.08049132662666
2021-01-02,Michigan,2021-01-12,89.551520900490587,45.90417929977135,136.86433005889444
2021-01-02,Michigan,2021-01-13,88.136802953366342,44.101824753606174,137.56249622148118
2021-01-02,Michigan,2021-01-14,87.490102738896937,42.8624061961691,131.40032830503608
2021-01-02,Michigan,2021-01-15,85.03460442786583,40.857747370405185,129.76512131938284
2021-01-02,Michigan,2021-01-16,86.640025966787491,40.537642309519626,133.76113243803437
2021-01-02,Minnesota,2021-01-10,42.065119772149892,32.425376012824046,55.228019746959937
2021-01-02,Minnesota,2021-01-11,42.249439359093174,31.337887450057856,54.579270335565596
2021-01-02,Minnesota,2021-01-12,40.804988896685941,31.227961849482217,53.8329589217669
2021-01-02,Minnesota,2021-01-13,39.953298001139849,30.6768983549425,53.304819814478989
2021-01-02,Minnesota,2021-01-14,40.119068458434356,29.622279242358236,52.740309205988758
2021-01-02,Minnesota,2021-01-15,39.571782764772614,29.502144131099033,51.999148904397828
2021-01-02,Minnesota,2021-01-16,38.790356268056371,28.322201055413608,51.267203547864725
2021-01-02,Mississippi,2021-01-10,39.070834921642131,30.797893532497692,48.258535274898
2021-01-02,Mississippi,2021-01-11,37.922796441705344,30.673096409967698,48.348893583995441
2021-01-02,Mississippi,2021-01-12,39.038554182433749,30.864378393772789,48.607722736842916
2021-01-02,Mississippi,2021-01-13,39.570361045326962,30.463917614661842,49.519769822757333
2021-01-02,Mississippi,2021-01-14,38.726449547863751,30.71018472783495,49.580826562270524
2021-01-02,Mississippi,2021-01-15,40.225144001127,30.391353926162928,49.917239675193827
2021-01-02,Mississippi,2021-01-16,38.600643850837905,30.163782236237797,50.117714830784749
2021-01-02,Missouri,2021-01-10,51.007711360584743,35.132914529225985,66.864394998492571
2021-01-02,Missouri,2021-01-11,51.040354354479923,34.8380659187608,67.180350824882751
2021-01-02,Missouri,2021-01-12,50.996692955174893,34.401473689659284,67.262080570205669
2021-01-02,Missouri,2021-01-13,51.05644871689536,34.12834416543928,67.447111306703562
2021-01-02,Missouri,2021-01-14,50.800480356858223,33.56272011272285,67.5809887999849
2021-01-02,Missouri,2021-01-15,50.71469393531428,33.268279366969388,67.729562463694663
2021-01-02,Missouri,2021-01-16,50.604306023221596,32.878460865844396,67.999183392790911
2021-01-02,Montana,2021-01-10,6.922879173743719,5.0083854125031175,9.2648439723373865
2021-01-02,Montana,2021-01-11,6.4497178126260915,4.922288258923782,9.2818188919368438
2021-01-02,Montana,2021-01-12,6.900282615267324,4.8444525972834152,9.37354346746269
2021-01-02,Montana,2021-01-13,7.2311840718545435,4.667312071658694,9.2502083531184223
2021-01-02,Montana,2021-01-14,7.2218433674463878,4.5787534052430834,9.2936299801868447
2021-01-02,Montana,2021-01-15,6.5320077218792285,4.5206783765612855,9.3301673996672658
2021-01-02,Montana,2021-01-16,7.0021814942299541,4.4709152208336249,9.51669501696684
2021-01-02,Nebraska,2021-01-10,15.027858781897633,10.474969437780397,18.824423750576049
2021-01-02,Nebraska,2021-01-11,14.832905530076443,10.305884344571224,18.631318902239329
2021-01-02,Nebraska,2021-01-12,14.661997348059066,10.181711007452042,18.524896530309285
2021-01-02,Nebraska,2021-01-13,14.476487070308931,10.007341250921931,18.351944613900283
2021-01-02,Nebraska,2021-01-14,14.330707025621534,9.8952442067382247,18.215830714010046
2021-01-02,Nebraska,2021-01-15,14.10154723207048,9.7057264647276185,18.051600228987649
2021-01-02,Nebraska,2021-01-16,13.93161087181034,9.5914440873368942,17.890354172346836
2021-01-02,Nevada,2021-01-10,30.9875993268779,22.79504937909778,39.244356586841491
2021-01-02,Nevada,2021-01-11,31.027228797457429,22.801073426668605,39.355328067824956
2021-01-02,Nevada,2021-01-12,31.09441105768569,22.679868157614237,39.567247037038854
2021-01-02,Nevada,2021-01-13,31.13541547927548,22.548046387237964,39.675630205425726
2021-01-02,Nevada,2021-01-14,31.152755037700977,22.42037127588172,39.888657198476217
2021-01-02,Nevada,2021-01-15,31.017141735682213,22.337249351409213,39.915651795392534
2021-01-02,Nevada,2021-01-16,31.106352474363494,22.189758899938358,40.009330341441256
2021-01-02,New_Hampshire,2021-01-10,9.971790935245382,7.726770267377173,13.056531038624392
2021-01-02,New_Hampshire,2021-01-11,10.093514430533364,7.8024063368926111,13.322191697383973
2021-01-02,New_Hampshire,2021-01-12,10.291738318007797,7.86867865968541,13.580284723162293
2021-01-02,New_Hampshire,2021-01-13,10.487094063711847,7.904556879317437,13.806789933222142
2021-01-02,New_Hampshire,2021-01-14,10.560867697595928,7.9497933956484941,14.029104438511892
2021-01-02,New_Hampshire,2021-01-15,10.828439249261704,7.9984970067356107,14.298611536810085
2021-01-02,New_Hampshire,2021-01-16,10.921841086069946,8.0385902037225474,14.585552295737198
2021-01-02,New_Jersey,2021-01-10,78.585916120657629,57.963591593040455,106.60134482457708
2021-01-02,New_Jersey,2021-01-11,78.841921006784816,57.530907925975541,107.34960745765656
2021-01-02,New_Jersey,2021-01-12,78.579176822699552,57.664340368198431,107.63237572944976
2021-01-02,New_Jersey,2021-01-13,79.617382499274555,58.029630878787664,110.46820164904436
2021-01-02,New_Jersey,2021-01-14,78.807529030482939,57.36489225080021,112.09837611273458
2021-01-02,New_Jersey,2021-01-15,79.6931635639807,57.186954543928849,111.75779465859327
2021-01-02,New_Jersey,2021-01-16,79.31328778076842,57.132505185574182,113.04614984548023
2021-01-02,New_Mexico,2021-01-10,27.478751791511932,21.288721119560407,35.055642197081326
2021-01-02,New_Mexico,2021-01-11,27.792120122328864,21.282199878319261,35.254026444805042
2021-01-02,New_Mexico,2021-01-12,28.159397679675561,20.835817162939307,34.879203375515125
2021-01-02,New_Mexico,2021-01-13,27.468549324943915,20.568691799101526,34.795567868189714
2021-01-02,New_Mexico,2021-01-14,27.120877072015123,20.36519977780252,34.711200215351965
2021-01-02,New_Mexico,2021-01-15,27.112888808027787,20.173625061545827,34.676968606783923
2021-01-02,New_Mexico,2021-01-16,26.80220983882678,19.771204952660746,34.447598544603274
2021-01-02,New_York,2021-01-10,150.61756624973941,114.24374680597128,236.11853995068668
2021-01-02,New_York,2021-01-11,153.49688164522732,115.19129360889949,237.08048951100145
2021-01-02,New_York,2021-01-12,154.38823131410118,116.30593650826124,245.91996996011662
2021-01-02,New_York,2021-01-13,156.87647689186434,117.21668067380355,253.2211037703099
2021-01-02,New_York,2021-01-14,157.57507018689682,117.87942275227051,260.70999519621313
2021-01-02,New_York,2021-01-15,158.36055376410411,118.99438001214679,267.57390019833059
2021-01-02,New_York,2021-01-16,159.05777223502974,118.87317612462765,275.8330247784836
2021-01-02,North_Carolina,2021-01-10,53.07506456637924,43.592872639288089,61.265642807816562
2021-01-02,North_Carolina,2021-01-11,52.837470313339566,43.059757697474268,61.5435851301985
2021-01-02,North_Carolina,2021-01-12,52.272687439009523,42.96705552434355,61.674519655871478
2021-01-02,North_Carolina,2021-01-13,55.645322965899652,43.254185700584571,62.305770203237294
2021-01-02,North_Carolina,2021-01-14,55.747824499521215,43.550695407002493,63.530377595637091
2021-01-02,North_Carolina,2021-01-15,54.665692232657882,43.293052430053187,62.321766107503748
2021-01-02,North_Carolina,2021-01-16,55.11290259865261,44.576439761899891,64.086565329423451
2021-01-02,North_Dakota,2021-01-10,4.8969198438200188,3.2243361773710952,7.6830137368552558
2021-01-02,North_Dakota,2021-01-11,4.6989054317818866,3.0735309145496945,7.4688034466188515
2021-01-02,North_Dakota,2021-01-12,4.5130364714972782,2.9379925853844218,7.2420567361581032
2021-01-02,North_Dakota,2021-01-13,4.34018387618366,2.7996771593942418,7.0469722545661835
2021-01-02,North_Dakota,2021-01-14,4.1674946648675517,2.6650247877128521,6.8550397126260867
2021-01-02,North_Dakota,2021-01-15,4.0102432002467836,2.5431231169557793,6.6431350284772526
2021-01-02,North_Dakota,2021-01-16,3.8463060788427561,2.4233686237767182,6.4646472244969235
2021-01-02,Ohio,2021-01-10,87.638950102363879,75.360654780882655,114.2676116297707
2021-01-02,Ohio,2021-01-11,87.030679183503125,75.772506428858819,116.15038153273822
2021-01-02,Ohio,2021-01-12,89.632612804270266,75.322164670985842,116.58656535487377
2021-01-02,Ohio,2021-01-13,89.48830460748772,74.9550711951672,116.39551438503059
2021-01-02,Ohio,2021-01-14,87.051649941974347,73.504111384312921,117.0240117706466
2021-01-02,Ohio,2021-01-15,87.790113362728164,74.786425690344615,119.97974312691885
2021-01-02,Ohio,2021-01-16,87.633809877418216,74.39611841020978,122.24357094932108
2021-01-02,Oklahoma,2021-01-10,26.242780410717177,21.512427354248143,31.651531190760302
2021-01-02,Oklahoma,2021-01-11,25.472984754166692,21.199813450319475,31.816694790716728
2021-01-02,Oklahoma,2021-01-12,26.255988801883394,21.469922515403965,32.758098471970285
2021-01-02,Oklahoma,2021-01-13,26.630978339188992,21.578923505945269,32.285235104192111
2021-01-02,Oklahoma,2021-01-14,26.514402188616323,20.959756574316973,32.738791048087322
2021-01-02,Oklahoma,2021-01-15,27.008969640350429,21.509439642006051,33.043891410846165
2021-01-02,Oklahoma,2021-01-16,27.050492083397298,21.203224711383953,33.484849562456013
2021-01-02,Oregon,2021-01-10,11.126472182944481,7.71742142681234,12.720051464402014
2021-01-02,Oregon,2021-01-11,11.034835573005203,7.5945899199668689,12.613433831496053
2021-01-02,Oregon,2021-01-12,10.82528788486429,7.3944671130318316,12.592449131611485
2021-01-02,Oregon,2021-01-13,10.689158969801476,7.2287972360441639,12.46085805096666
2021-01-02,Oregon,2021-01-14,10.650732698979214,7.1692508719416512,12.400093808239793
2021-01-02,Oregon,2021-01-15,10.498592783644568,7.0139605490529426,12.307082628011319
2021-01-02,Oregon,2021-01-16,10.457660340479146,6.9410061990530023,12.3018705579268
2021-01-02,Pennsylvania,2021-01-10,212.08790096751136,152.28475823193213,238.800228014855
2021-01-02,Pennsylvania,2021-01-11,212.35580369559369,150.0329272435969,238.39111658310267
2021-01-02,Pennsylvania,2021-01-12,212.05081745783383,150.72617589879113,237.6455774024316
2021-01-02,Pennsylvania,2021-01-13,212.42480982390916,150.47908925285421,238.3571442794651
2021-01-02,Pennsylvania,2021-01-14,212.80930850918017,150.99396487260427,238.98659792462487
2021-01-02,Pennsylvania,2021-01-15,211.26287926730058,152.90468240574634,237.8388767278399
2021-01-02,Pennsylvania,2021-01-16,210.35298316927964,149.98653851418879,235.15028920323289
2021-01-02,Rhode_Island,2021-01-10,13.951604931578615,5.3897904732052044,19.1828608340427
2021-01-02,Rhode_Island,2021-01-11,14.336172415168798,5.3019244948578885,19.366692415921339
2021-01-02,Rhode_Island,2021-01-12,14.225571642121524,5.2690552742297685,19.503963699745281
2021-01-02,Rhode_Island,2021-01-13,14.299916199570351,5.198643573657586,19.579159886197463
2021-01-02,Rhode_Island,2021-01-14,14.574938435471378,5.177324887002543,19.863557781738614
2021-01-02,Rhode_Island,2021-01-15,14.862070922356247,5.1571735614357523,19.98825500874749
2021-01-02,Rhode_Island,2021-01-16,14.699678168778009,5.211668893481999,20.124765305187555
2021-01-02,South_Carolina,2021-01-10,38.685052353897774,32.552731536288015,53.259597603169958
2021-01-02,South_Carolina,2021-01-11,38.971931668940549,32.390062515573611,53.971806687496652
2021-01-02,South_Carolina,2021-01-12,40.26393577196891,33.041124762934011,55.043583398784492
2021-01-02,South_Carolina,2021-01-13,39.324462522690894,33.272227691379364,55.030292122824214
2021-01-02,South_Carolina,2021-01-14,39.803623539567994,33.243867319173724,55.808525604491351
2021-01-02,South_Carolina,2021-01-15,41.207088700896492,34.405897803191131,56.84446760923386
2021-01-02,South_Carolina,2021-01-16,41.84220690836483,34.768728450962094,57.944403482276925
2021-01-02,South_Dakota,2021-01-10,6.912027096597531,5.7464593347511377,8.1629209444820567
2021-01-02,South_Dakota,2021-01-11,6.70801864435187,5.4999487160913052,8.1319966751790513
2021-01-02,South_Dakota,2021-01-12,6.5957369008855329,5.2908390181049407,7.84891011994192
2021-01-02,South_Dakota,2021-01-13,6.13360003229882,5.0090771746010816,7.7695053482576544
2021-01-02,South_Dakota,2021-01-14,5.9596403902691728,4.8320083836611945,7.7615579074718788
2021-01-02,South_Dakota,2021-01-15,5.7431976506117755,4.6169263671294232,7.5220556872256878
2021-01-02,South_Dakota,2021-01-16,5.5643758075993821,4.4012697180981109,7.4605448326958479
2021-01-02,Tennessee,2021-01-10,78.672612612492159,63.615099530176494,117.68160321364552
2021-01-02,Tennessee,2021-01-11,78.371444575720261,63.60616859142435,119.7272614042256
2021-01-02,Tennessee,2021-01-12,79.08577657724355,63.560307306473462,121.52537103746937
2021-01-02,Tennessee,2021-01-13,78.482632032763647,62.937387625587853,123.76487651543827
2021-01-02,Tennessee,2021-01-14,79.152927279383178,62.727384068182104,125.2756128156698
2021-01-02,Tennessee,2021-01-15,79.301782789449376,62.667498476402471,127.48896592400742
2021-01-02,Tennessee,2021-01-16,79.249914477492311,62.246157033082774,129.7502443649534
2021-01-02,Texas,2021-01-10,240.44133767456975,199.43986377653539,298.12299841435487
2021-01-02,Texas,2021-01-11,241.49123306785827,199.89594399659572,301.42128978408078
2021-01-02,Texas,2021-01-12,242.27810180769714,201.50042753574959,304.97809199263173
2021-01-02,Texas,2021-01-13,243.59108259712616,202.39197401789917,308.6311308887428
2021-01-02,Texas,2021-01-14,244.23561322281572,203.62751139799141,312.58655652670438
2021-01-02,Texas,2021-01-15,245.54219568723357,203.73781567909415,315.42983109699134
2021-01-02,Texas,2021-01-16,247.0847295296816,205.21769602769371,319.16571882891469
2021-01-02,Utah,2021-01-10,14.065967155245213,10.413502816709023,16.215966958219241
2021-01-02,Utah,2021-01-11,14.165763125443506,10.275643166933863,16.251315641079117
2021-01-02,Utah,2021-01-12,13.863052090267034,10.34532036433607,16.271192251236478
2021-01-02,Utah,2021-01-13,13.88715184392786,10.403120493421477,16.159654430737447
2021-01-02,Utah,2021-01-14,13.860042820127035,10.536052260971932,16.225085251449205
2021-01-02,Utah,2021-01-15,13.840732763827909,10.315633679457461,16.292636830767222
2021-01-02,Utah,2021-01-16,13.815220449493015,10.319083544922117,16.343412472456947
2021-01-02,Vermont,2021-01-10,3.0276161989729653,1.7000914841143639,4.6238581041178088
2021-01-02,Vermont,2021-01-11,2.9925444495292832,1.7096555300362919,4.7037422794058434
2021-01-02,Vermont,2021-01-12,3.2451381932706767,1.6818933999902377,4.8853524777266415
2021-01-02,Vermont,2021-01-13,3.050906838216366,1.6626053300611321,5.0441890658515938
2021-01-02,Vermont,2021-01-14,3.2767284022905936,1.6602550425304567,5.1931464891302692
2021-01-02,Vermont,2021-01-15,3.2728062156072126,1.6722127697376594,5.3019836962747044
2021-01-02,Vermont,2021-01-16,3.1548856091727684,1.6850702676513287,5.5315731914444255
