last_ground_truth_date,state_name,target_date,Death_mean_weighted,Death_p2_5,Death_p97_5
2020-08-22,Hawaii,2020-09-15,2.3384508912738009,0.021471729106297247,7.0579613608282878
2020-08-22,Arkansas,2020-09-15,9.8562854755850822,1.7057874006838023,19.309174883767398
2020-08-22,Mississippi,2020-09-15,19.258701321751822,4.1408929215993133,47.421287308645688
2020-08-22,Washington,2020-09-15,21.202240701193304,4.9049392631919444,33.931211076744646
2020-08-22,Illinois,2020-09-15,44.146778598980148,5.5075428429401114,133.82648078878043
2020-08-22,Missouri,2020-09-15,7.036135617104387,1.1519836831908614,18.866223298105126
2020-08-22,Nevada,2020-09-15,7.69371705491269,3.1527394929976582,43.249017711738489
2020-08-22,Oregon,2020-09-15,3.6114858481610472,1.6803031109863338,11.372019912822013
2020-08-22,North_Carolina,2020-09-15,33.000686608715924,17.007131657113383,43.720363774300566
2020-08-22,Colorado,2020-09-15,1.1789015963542055,0.062953327278145718,5.2153750038901965
2020-08-22,Utah,2020-09-15,1.8613341332531543,0.43173256953964817,7.3963090822329089
2020-08-22,Alabama,2020-09-15,12.949158698773804,5.5075193302243557,35.733426058286675
2020-08-22,Kentucky,2020-09-15,5.151858140275035,1.375322112858306,13.178680902512374
2020-08-22,Idaho,2020-09-15,6.4794115360705975,1.4699449249659786,18.02701620405173
2020-08-22,Maryland,2020-09-15,3.3151065819019885,0.92699443178912677,18.455284112829546
2020-08-22,Maine,2020-09-15,0.32248711906331129,1.271554596157144e-05,1.5195582098091545
2020-08-22,Delaware,2020-09-15,0.8160893811777985,0.014732482685998281,4.9924438303861605
2020-08-22,Iowa,2020-09-15,9.567577439157537,0.7489795409876302,19.3624526691623
2020-08-22,Michigan,2020-09-15,4.1031611060047117,0.0032235902874156929,67.664083842813241
2020-08-22,Indiana,2020-09-15,13.348841902977204,0.46159548978206222,34.304619805242069
2020-08-22,Nebraska,2020-09-15,2.1489776268191414,0.3075535777165776,4.4305550230252262
2020-08-22,Minnesota,2020-09-15,5.9634580528914549,0.77038583550844575,24.299091965650529
2020-08-22,West_Virginia,2020-09-15,2.8680213101791936,0.013130397725731277,13.274025223226616
2020-08-22,Pennsylvania,2020-09-16,10.265914603211172,1.03685396442568,34.586685761793305
2020-08-22,Iowa,2020-09-16,9.6851128330601188,0.72374649377956113,19.337842693651371
2020-08-22,Colorado,2020-09-16,1.151590040456643,0.055706199563342232,5.1413259496423187
2020-08-22,Utah,2020-09-16,1.7884392922678682,0.3875089186260508,7.4497910977287622
2020-08-22,Wisconsin,2020-09-16,7.0927588119258607,0.016073591045701392,18.822101996201585
2020-08-22,Nevada,2020-09-16,7.4830323255723439,3.0173838207058967,44.081992516739305
2020-08-22,Arkansas,2020-09-16,9.86767803544086,1.6440555555265619,19.5322348930442
2020-08-22,Alaska,2020-09-16,0.52581833608735806,0.0065640022375938051,1.7482521787696257
2020-08-22,South_Carolina,2020-09-16,14.78803367751709,9.95379374260108,46.115622587032739
2020-08-22,Mississippi,2020-09-16,19.19680437144843,3.9831630231080766,48.273685323215744
2020-08-22,Indiana,2020-09-16,13.091130385478511,0.28630816500483242,34.654804615882696
2020-08-22,Maine,2020-09-16,0.32868282388447928,2.1255873261222078e-05,1.5161997568346732
2020-08-22,Alabama,2020-09-16,12.736207127093197,5.530166186620634,36.088376795641281
2020-08-22,Kansas,2020-09-16,5.0786371645042481,1.0697059649992673,9.0675199557145039
2020-08-22,California,2020-09-16,83.2857358958753,32.485521563474215,220.77997559169629
2020-08-22,Virginia,2020-09-16,6.2669084846888889,1.4325852115548037,14.565043242526047
2020-08-22,Montana,2020-09-16,1.3212028654923489,0.29302345829737808,5.5478719529024891
2020-08-22,Maryland,2020-09-16,3.16641788506578,0.89793410533431062,18.404679684726304
2020-08-22,Hawaii,2020-09-16,2.4101371054962355,0.019681362121598267,7.8867492272561917
2020-08-22,Texas,2020-09-16,77.396133154661385,46.903573607011737,299.14430251345249
2020-08-22,Kentucky,2020-09-16,5.2354975959639454,1.3526822196095614,13.375421192997253
2020-08-22,Oregon,2020-09-16,3.7293044247557718,1.6818083664319403,11.572952544203803
2020-08-22,Illinois,2020-09-16,44.511538661304407,5.381693272029791,135.03010192105171
